track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
0bL1x6Y2OvJZbkB1B7o83u,4262,1971,1246,493,257720,40,0.4,0.0571,0.469,0.000108,0.0954,-10.742,0.0577,82.281,4,0
7q83jvO3GjbyS7FnHoM1f2,4258,6650,1722,1021,270733,41,0.698,0.0519,0.649,2.16e-06,0.28,-6.73,0.242,77.981,4,0
3OWjkfq3mlexSVFAGamhhr,8456,6482,435,566,355800,38,0.723,0.141,0.387,0.000288,0.0229,-6.373,0.0348,82.047,4,0
1blZP5x1XQSqQFpTy12rFh,7498,6116,355,559,239733,47,0.887,0.0295,0.416,1.06e-05,0.066,-7.346,0.0518,94.013,4,0
12S0avZgcxEa4lJXC37tzX,4276,1325,180,1961,232273,45,0.611,0.161,0.662,0.000372,0.069,-7.608,0.0403,159.961,4,0
2fdv8or6lmHe5KLTUvaJCD,3184,3887,2505,921,319200,30,0.568,0.326,0.404,0.0,0.105,-10.076,0.104,76.912,4,0
0aqVhoenCvorCVcEZEfiLS,6014,6364,107,566,272333,48,0.705,0.0881,0.55,1.25e-06,0.0549,-6.276,0.0413,137.977,4,0
505dB7vz9ou2Soj29y7ESw,8211,1499,3928,494,252133,32,0.404,0.133,0.709,0.0,0.0624,-9.782,0.106,189.915,4,0
2alDGjN4yjJgkSSeoCCGae,6810,6415,1067,942,402586,39,0.378,0.839,0.26,0.0304,0.715,-13.814,0.0363,94.311,4,0
7wb7R141Fp1oRitCNhKsyu,4063,1205,701,1006,302440,41,0.642,0.0245,0.568,0.0,0.0768,-5.628,0.0473,75.008,4,0
2met1tFe07C9au1j8llxq8,5815,2352,2411,1133,311533,0,0.611,0.0556,0.598,0.0,0.165,-6.661,0.0437,120.26,4,0
5X3012Ox7FlfpxsiTHuy0o,8164,2698,3589,1387,349760,39,0.597,0.0138,0.478,0.000148,0.155,-9.75,0.04,82.107,4,0
5hIljtQ1fRvDRc1aHdhwWK,3971,6667,3928,405,373626,0,0.377,0.631,0.315,0.0,0.946,-12.641,0.0619,126.168,4,0
3evLDlldkPh1TO9XDrNFv1,7960,1320,3928,870,334693,32,0.457,0.47,0.37,0.0,0.116,-9.703,0.03,125.814,4,0
2Ee9amLUslOwgoJWZEpSSD,4768,4033,2437,2435,228453,77,0.747,0.393,0.494,0.0,0.0982,-7.957,0.141,76.006,4,0
1BkK2fQUGALz7AaOSo7Swh,4304,1618,3589,2357,168203,56,0.775,0.0201,0.767,0.18,0.171,-6.545,0.1,89.553,4,0
3hNywmR93yvj68y2zl8mRt,5175,1810,600,2377,290893,55,0.757,0.0185,0.718,1.1e-05,0.376,-6.009,0.184,107.068,4,0
05lsvPS8xqhvpmyDDfjM86,2427,2083,2920,2368,219130,49,0.856,0.000601,0.373,5.33e-05,0.078,-6.628,0.163,92.043,4,0
60mKQHD4tf5NrzconZVeyV,849,849,3223,2369,232871,48,0.747,0.0366,0.562,6.3e-05,0.107,-7.084,0.0586,101.022,4,0
68j5DYmCikBzcp60Sv6xWO,331,261,1691,2325,243786,58,0.485,0.425,0.492,0.0,0.105,-6.462,0.331,78.001,4,0
5G7602PyF33hYDi4utEpoZ,6227,5396,1343,2220,144515,51,0.743,0.137,0.519,0.55,0.0502,-11.383,0.0617,93.005,4,0
0D15z5l7YWqwyJ8wkO2oaA,4439,6410,3023,2442,184786,47,0.82,0.18,0.465,0.0,0.0907,-7.798,0.306,101.957,4,0
24G1PXBWoRgV0wDXZKwxzz,4774,386,3453,2140,224444,64,0.838,0.072,0.536,0.000259,0.208,-6.288,0.0435,119.956,4,0
24KUvSg9QsX6FWsOmN0ZxP,6622,5701,3350,2357,188805,62,0.668,0.0722,0.45,0.0,0.109,-8.257,0.314,82.999,4,0
0hfO4THmsjstA7svFPLTVS,6281,5447,2437,2413,198299,61,0.789,0.513,0.653,0.000415,0.0992,-8.506,0.094,101.985,4,0
2tMYysaFyOLXamjOxGTavY,4235,3549,2821,2461,179495,48,0.715,0.665,0.363,0.0,0.111,-10.576,0.03,88.013,4,0
2xQAAd2pCT7q2HlWffAaMh,7861,6755,3466,2415,248414,47,0.776,0.036,0.777,0.0,0.368,-4.431,0.107,98.024,4,0
0rjvlFcg4QVi9dDzctDDGD,2556,1619,3589,2415,191375,51,0.68,0.282,0.592,0.0,0.192,-7.669,0.443,83.129,4,0
0wcN45fKhDGWAd0GrWjdYM,2773,2491,418,2208,119652,52,0.671,0.268,0.374,0.0189,0.324,-11.489,0.125,84.92,4,0
54pog56aKXKPjvSLNVpE61,3070,5543,3308,2405,180576,47,0.623,0.571,0.503,0.0371,0.11,-9.289,0.212,197.689,4,0
4UpbTA0kccMXQqfuOSSPi1,3306,6651,3928,2394,177644,45,0.788,0.121,0.798,0.0,0.0613,-4.277,0.0457,114.656,4,0
1exaZpUIfmgdBstO3DhAY8,3090,2733,3050,2400,221607,44,0.592,0.102,0.868,3.61e-06,0.0858,-4.05,0.145,87.94,4,0
1PrVLmXkJjh2vEhmBEKLeM,1984,1729,3771,2383,221098,60,0.626,0.614,0.597,1.53e-05,0.122,-9.943,0.33,80.985,4,0
3tBOduABygszf71Q5e8Rpk,4093,3393,3589,2270,168639,45,0.708,0.114,0.808,0.351,0.162,-6.36,0.0294,105.039,4,0
4rnriM1hFyeRrdRQSZd9uA,5499,4623,2697,2040,146823,48,0.639,0.489,0.535,0.00126,0.109,-7.714,0.0596,84.975,4,0
698qfbrci5r8U0EKceXhml,7485,6429,3774,2310,194882,58,0.774,0.00747,0.619,2.93e-05,0.081,-6.367,0.0907,86.747,4,0
42DZ6nBYhvyoLwmCUGz2T9,2804,2406,773,2211,241755,53,0.877,0.246,0.387,0.00127,0.116,-7.487,0.146,97.35,4,0
1vBBPAR0hvBIBuq8NkYAUu,492,5470,1939,2261,199603,49,0.377,0.0729,0.649,1.35e-06,0.237,-4.628,0.0519,154.717,4,0
0a8iHqEqV1FAcRGyDTKFym,4872,4132,4144,2197,184647,53,0.736,0.179,0.632,0.0,0.0924,-5.92,0.251,89.993,4,0
1Fwppfa2qKDAETKveNFsHR,3970,4420,2284,2140,237517,61,0.825,0.441,0.548,0.000842,0.179,-6.899,0.0809,98.976,4,0
4AvOXTQ2semU5FAmtl8vtk,5115,4329,2473,2281,194072,30,0.692,0.136,0.827,0.000563,0.0761,-2.604,0.0331,84.931,4,0
50ID9KN4y15DZIqjIIJXkP,1283,1220,3093,2313,191070,47,0.637,0.348,0.755,0.0,0.128,-6.216,0.128,161.024,4,0
6GCIYIWUBSLontW6divqsw,6607,7051,3397,2094,175706,66,0.823,0.397,0.558,2.03e-05,0.0821,-7.119,0.0278,155.974,4,0
11xILcyUmIjr2XpM6mpEvA,5468,4587,2084,2275,197205,57,0.877,0.456,0.452,4.37e-06,0.139,-5.773,0.0898,110.021,4,0
3waaRJJlv7BIAxDeq9lCuY,8106,6995,1939,2254,122738,47,0.711,0.234,0.856,0.00943,0.627,-6.969,0.199,84.06,4,0
6y61PWqUIT6jqR0lElYTiM,473,376,3558,2094,305506,45,0.445,0.474,0.612,7e-05,0.125,-7.623,0.21,171.444,4,0
0E8GYDcN69ahYTUEQMTHNr,8462,7263,2296,2224,218714,44,0.633,0.0478,0.755,0.00184,0.0854,-5.616,0.0508,79.998,4,0
3GGhyTPYDufku46UtvLTPi,6345,5502,2760,2260,187968,63,0.582,0.704,0.311,0.082,0.1,-13.676,0.0322,127.998,4,0
10E2KfpFsiSAOkl6fteRVF,6562,5646,2369,2184,220306,47,0.707,0.227,0.601,0.00866,0.118,-5.231,0.0388,86.005,4,0
4K9cCtDfk9pr6EGFzl0ec8,3564,3056,434,2192,223301,2,0.84,0.0111,0.689,0.0022,0.106,-6.306,0.165,116.97,4,0
6SKQvtF2QMELjqpnAyrH6O,8141,7019,2098,2097,253000,44,0.781,0.107,0.566,0.0,0.114,-6.292,0.143,103.957,4,0
04jVEb76Kw5OrmGtlXlHxI,7551,6473,1691,2230,255946,58,0.669,0.322,0.352,0.0,0.484,-11.18,0.455,76.851,4,0
0TtSoFrbLGjmpIgY4KgBeq,3807,3250,205,2100,197963,0,0.771,0.0779,0.889,6.53e-05,0.0426,-7.93,0.0777,108.015,4,0
2m0BIvy0p9oCTxDmJkzMyl,4754,4019,4144,2089,206960,0,0.747,0.448,0.412,0.00448,0.0819,-6.122,0.0379,91.993,4,0
0eM7kmyvr2cWFH8oNAk8FB,2343,5650,3590,2206,237522,47,0.572,0.118,0.571,0.0074,0.124,-7.902,0.0771,72.03,4,0
2WwwfnTUm4yUK8stRMPd7V,5451,4574,4080,2158,240880,46,0.732,0.239,0.886,0.000308,0.779,-5.445,0.0994,113.498,4,0
1P9KFw6u4vX7hbFcFZd1yL,4284,3583,3058,2100,164745,45,0.868,0.713,0.58,0.00297,0.105,-9.575,0.276,117.998,4,0
4yOT0bYT83QZ0aXlJ3Tb2p,1257,1200,500,1992,242341,0,0.627,0.149,0.479,0.000423,0.135,-7.648,0.0387,183.255,4,0
2cXlc9LWmg2N8t4KgVWZAl,1178,1162,3223,2100,289445,43,0.549,0.0992,0.693,0.287,0.0813,-8.668,0.0733,90.023,4,0
61lMfe2aGI4EjrlVK03ZoI,3259,2887,691,2009,266120,0,0.485,0.389,0.531,6.31e-05,0.0925,-5.213,0.0364,80.489,3,0
15qljmrsinxDSec3Y0Hql2,1933,1693,3174,2227,214000,42,0.635,0.0275,0.597,0.0268,0.097,-8.209,0.0538,63.972,4,0
1dNn4yHdCYJO8ILH43GfUF,7980,6860,2876,1963,222079,49,0.598,0.18,0.554,0.0343,0.188,-7.733,0.0496,78.016,4,0
2TyCAfhwu5tRqFW8VnGMIL,1938,151,3397,1795,257546,58,0.823,0.409,0.411,0.00135,0.649,-7.061,0.0557,90.997,4,0
4Ipmi2u1eQ45RaYk4Rl512,862,864,4080,2137,220773,48,0.849,0.404,0.77,0.000213,0.15,-6.054,0.058,113.324,4,0
1mC7u32zemMLC1mVOU02Pm,7737,2203,2550,405,314537,54,0.608,0.123,0.569,0.0,0.151,-5.835,0.0283,72.076,4,0
4zAxfkmJqsaHqFu1YPMS5a,8409,3090,3212,399,317360,54,0.621,0.0116,0.583,0.0,0.115,-10.127,0.0345,137.534,4,0
6x53SJOV1PAZ8ZUwH4NFXQ,3822,2047,1508,406,330945,61,0.726,0.155,0.501,0.0,0.0893,-13.884,0.154,128.099,4,0
4lRrk574qIHpoEEKC1zuam,549,219,74,466,291400,64,0.626,0.761,0.441,0.0138,0.0685,-10.637,0.0308,78.094,4,0
6ygcYdLszK2DJUU7BWuCxx,3608,6503,3821,566,296306,47,0.714,0.274,0.507,0.0,0.0377,-8.481,0.0437,79.871,4,0
5yMQERKmNx6ajo4qHi1KT2,6121,4715,4099,447,221173,56,0.713,0.0323,0.503,0.167,0.0601,-9.663,0.0575,95.019,4,0
4XhrowM5IKGCRrY2HzYBH3,326,454,3872,305,229053,55,0.534,0.0143,0.7,0.0,0.197,-8.71,0.0446,122.609,4,0
5mCQirG6bW3iDN0gpdoxrP,7806,788,3212,815,289240,50,0.625,0.105,0.459,0.000162,0.334,-9.537,0.0372,73.927,4,0
6SkGfPa77E4giShVbk9N6R,6503,1971,1246,493,324280,57,0.652,0.519,0.498,0.0,0.149,-6.2,0.0413,120.141,4,0
6s4xndGKUhW0xXPYvFlwcL,5167,579,1212,566,393733,58,0.657,0.433,0.253,0.514,0.116,-10.665,0.0855,83.213,4,0
125dAqUSmX1nOG50fBz9vb,742,1877,1089,628,272560,58,0.725,0.588,0.278,0.0,0.0869,-14.345,0.0704,119.788,4,0
0TEPE1KMWY0satuZIBtuRt,333,1198,765,373,260666,48,0.648,0.0231,0.727,0.000648,0.0673,-9.648,0.0404,144.004,4,0
0JukF7Yf5qF10ntu6lpJ5I,6601,2150,1818,352,312040,54,0.657,0.0706,0.369,0.0,0.494,-13.153,0.037,129.965,4,0
1CrWoWuxupYY1vi1XRdpBX,6437,3786,2513,294,353000,54,0.698,0.166,0.434,0.000566,0.0658,-12.892,0.0272,130.295,4,0
3xhXKRGahWzcXF8rD5gUvd,4945,6244,2614,657,350533,0,0.539,0.701,0.363,3.18e-06,0.14,-13.888,0.166,136.422,4,0
0BEUswN4YNySo3KRVrAqCq,4063,6176,1500,332,323826,0,0.574,0.0791,0.399,0.0,0.0383,-12.866,0.0363,74.555,4,0
3kVIFDE3G89I2RPVkiRaRj,1557,30,9,553,252266,62,0.685,0.373,0.38,0.0,0.0371,-11.219,0.112,175.562,4,0
0KHHrBbdvuJ6knLxj7dqkw,372,3382,2106,621,291706,52,0.732,0.0687,0.42,1.28e-06,0.289,-6.867,0.0514,137.45,4,0
19asXa48FNoDzO8PaQm9MN,6383,6532,4035,641,256720,50,0.773,0.415,0.309,0.00014,0.111,-8.5,0.0339,128.105,4,0
21fXrzSxu2y51Yqf57QycI,2926,4500,668,680,276000,54,0.747,0.138,0.609,0.0,0.105,-6.985,0.0347,120.051,4,0
02D9uD9WQb834Lb54xCvDS,4302,6319,1818,494,290066,55,0.606,0.349,0.648,0.0,0.639,-7.802,0.0466,59.041,4,0
74glbwcJjpaHIk4uqHilnM,5473,30,9,553,256959,44,0.673,0.0249,0.539,0.0,0.188,-7.648,0.0293,117.689,4,0
2yOm4lN7aTygtXanJFNFWU,477,3127,1729,420,428200,59,0.571,0.604,0.232,0.000246,0.119,-11.309,0.0699,128.785,4,0
3efy0g1He1zJ4B94VMbbBo,617,5058,2180,326,322200,52,0.781,0.106,0.317,0.0,0.175,-9.697,0.0405,121.844,4,0
5nS5mDWAyce9gjD8crHcZX,3274,139,1699,618,215266,58,0.719,0.651,0.362,0.0,0.114,-11.547,0.0276,109.915,4,0
3KwBXx4v79jKrITc0WBw6H,8227,5999,355,300,331200,45,0.745,0.593,0.453,0.0,0.173,-9.694,0.0288,109.616,3,0
2PtwvKN5m8B0HVel2kOdoX,4230,3546,3338,372,314866,52,0.527,0.72,0.389,0.0,0.0997,-11.687,0.0302,119.939,4,0
1e5DTpM1WeggytDXbphivX,3815,6521,3829,532,282333,55,0.746,0.302,0.493,0.00957,0.109,-9.427,0.0997,82.04,4,0
7EgBkZlqWRwvjmyc115LLR,1900,6353,76,405,271673,43,0.507,0.133,0.709,0.0,0.447,-6.751,0.0484,135.814,4,0
0MrD47wtvAu6igsy8vqUzN,7745,1345,539,1197,228866,48,0.722,0.151,0.661,0.0,0.233,-8.236,0.0844,126.007,4,0
4OXAYBy41owXhbOoi932y0,3267,4819,3928,821,257399,45,0.773,0.245,0.621,0.0,0.219,-9.02,0.0433,132.996,4,0
5xLDmkobOw674TLTBBmnuN,3265,6361,1729,616,317560,58,0.799,0.291,0.514,0.0,0.518,-6.794,0.0478,125.104,4,0
78fii1y8vrGtn5YtHEnpaN,5702,6364,107,566,272933,47,0.713,0.0377,0.737,0.0,0.102,-7.42,0.0318,141.691,4,0
0uOPGU4CbYxzFxn6T7sblW,3454,2970,3298,373,289693,54,0.631,0.0949,0.304,0.0,0.285,-12.239,0.0349,128.019,4,0
5ljnOdrl3v8oYC2Llknvna,1274,3569,3218,402,332133,0,0.68,0.0121,0.39,0.0854,0.105,-13.239,0.0546,80.148,4,0
4cVWa9vuwfPOukSIZN9012,3179,6500,3814,422,288093,53,0.688,0.0682,0.758,0.0,0.192,-6.453,0.0819,77.906,4,0
2rkVoKVEMuct8SmEIGKzBw,764,861,482,447,299800,58,0.67,0.325,0.468,0.0,0.0516,-6.725,0.0328,140.069,4,0
4SF1747p541umnykBp352Q,4912,3227,1988,528,264773,64,0.699,0.484,0.492,0.0,0.0482,-9.449,0.0318,117.907,4,0
2cXdUg5c57C4b2qLCqHAOX,3558,1601,2967,365,399666,25,0.735,0.443,0.339,0.00564,0.0778,-11.956,0.0456,121.779,3,0
3xWWs8xnzh3sg7F6KlhfSC,6226,6065,3593,774,294800,46,0.547,0.171,0.59,0.0,0.0391,-9.194,0.0373,126.11,4,0
6xYd4zCVeSp80Un2Rl9wDs,1545,1039,866,510,384666,0,0.407,0.381,0.525,0.000452,0.0816,-12.725,0.166,74.34,4,0
44QrzYVAHFC9WMN91GEo9H,7056,1375,3533,490,274000,48,0.645,0.00495,0.56,9.51e-05,0.0501,-8.762,0.0345,141.872,4,0
3UGNdLrhhsK0SY9gNqe8TT,355,276,1822,612,380533,59,0.573,0.247,0.679,0.0,0.321,-6.774,0.0423,66.215,4,0
3bhZuw0gZRLEOGeggjWzpP,8394,5925,3556,627,372640,50,0.492,0.591,0.438,9.62e-05,0.116,-6.984,0.0273,149.74,3,0
51QxenFmXlJXUN9mpvxlaL,4916,4317,981,660,262333,57,0.662,0.202,0.531,1.16e-05,0.595,-5.3,0.0361,119.957,4,0
0aqVhoenCvorCVcEZEfiLS,6014,6364,107,566,272333,48,0.705,0.0881,0.55,1.25e-06,0.0549,-6.276,0.0413,137.977,4,0
2gQ3lDcFYa3yFOkaw8PtuO,484,382,564,566,273438,55,0.747,0.0188,0.44,0.000817,0.0397,-8.463,0.0314,129.834,4,0
4C5GsegFD0j5ujSr1y93Oj,3824,5585,3461,146,216426,57,0.496,0.295,0.488,6.85e-06,0.132,-14.195,0.0305,181.042,4,0
6OLlACmD4AlW2N7CWVhVxO,6050,5210,2840,2087,212973,49,0.502,0.591,0.409,0.0,0.113,-7.581,0.0512,75.231,4,0
13g01AZFJxiAj6s5nfD4PJ,6125,5355,3033,2104,239600,0,0.532,0.0614,0.562,0.000743,0.0933,-7.951,0.0304,73.017,4,0
6S9r5o2iLnozhYFiFa1YDn,4943,6164,3218,1318,232666,0,0.728,0.406,0.68,0.34,0.0513,-9.488,0.0301,103.74,4,0
3buWaZh2ajXTWsdp8XTBKk,482,381,2150,2302,256542,51,0.575,0.611,0.401,0.0,0.113,-8.012,0.164,133.531,3,0
1HdNTlZrGTlgxDn31GB6Sv,3559,1149,2548,405,238693,56,0.527,0.519,0.279,0.0211,0.116,-12.679,0.0297,90.728,4,0
6KTPvBjPoFdFOe5qHLXZk0,3017,6098,1066,820,303773,36,0.572,0.202,0.708,2.98e-06,0.306,-9.173,0.0591,92.044,4,0
7yc2aZLGtx5Y30N8T896tu,1560,1400,2587,1846,246146,0,0.583,0.4,0.296,0.00357,0.361,-13.166,0.0723,89.93,4,0
7dL8FCLzEaWC2A3qWQuz1q,8165,7039,515,366,286493,63,0.642,0.461,0.397,0.000834,0.106,-16.842,0.0639,84.064,4,0
42CgYmz74tNngUErbZ48x6,644,561,244,2326,238717,47,0.589,0.00413,0.856,0.0,0.136,-5.602,0.0558,88.978,4,0
1HazDXnvOTubBFmZnabq7Q,6375,6219,1802,1351,275400,32,0.709,0.363,0.704,0.0,0.344,-6.021,0.0486,102.003,4,0
2f9mmR37OEceYERbXml0Nj,463,852,866,1624,358626,53,0.572,0.127,0.61,0.0295,0.0953,-7.994,0.0448,71.254,4,0
43xxfVyOeF3dwKfnzZgq5S,5802,4363,3461,213,337066,0,0.605,0.745,0.302,0.000724,0.109,-13.611,0.0316,136.993,4,0
4QSjp5nuuNAdlzUbVhICRM,3230,4818,1216,1390,282053,36,0.608,0.816,0.392,0.004,0.184,-14.797,0.0551,109.962,4,0
3Z6DV0jsGqCs4whsfda7lX,6831,112,3928,1876,266200,57,0.504,0.36,0.728,0.0,0.159,-5.699,0.0234,89.255,4,0
64mSigGWctZbfbfFpmBeer,6247,2984,1128,965,467733,0,0.602,0.428,0.497,0.000978,0.342,-5.865,0.0534,139.99,4,0
0miHCBjdt3mvJAKQGnS22b,7014,1208,3696,1834,258577,33,0.696,0.222,0.655,0.000996,0.164,-7.231,0.0494,80.007,4,0
1oiD5zGVKxlMNCxSUXGL9g,7262,6990,3979,1734,195424,38,0.601,0.00904,0.822,0.0159,0.0617,-5.407,0.0352,167.927,4,0
36tR7kGlYwgi9IWpuUSbp1,6624,6349,2376,1870,290240,42,0.327,0.466,0.391,0.0,0.187,-7.353,0.0385,140.733,3,0
0ZUF8IsGwFVBTMKi32BpjJ,325,257,3307,2285,217040,40,0.66,0.618,0.374,0.0,0.563,-7.005,0.0603,135.973,4,0
1emvYBqAWFPpFUQyhBG9He,3388,3374,2433,115,209000,36,0.223,0.315,0.409,0.0,0.183,-8.256,0.0334,80.15,3,0
4dlh921u5Ojn59FK2TOC24,740,6866,1641,821,148680,32,0.464,0.388,0.222,0.0,0.125,-11.977,0.0501,77.133,4,0
5dlfvkyZOuBCFP1KbzRHUx,5137,3681,1212,770,430000,51,0.468,0.464,0.149,0.000276,0.152,-13.976,0.0363,97.965,3,0
6tQX9qDeJ88Vhk7uZfFvNo,2512,4381,2120,956,352400,45,0.538,0.663,0.305,0.00033,0.0824,-10.858,0.0263,105.893,3,0
4RSKpohiL1nDPn7rGxsBYl,8402,4085,1067,1522,231066,33,0.366,0.471,0.248,9.81e-05,0.122,-17.548,0.0283,82.402,4,0
22Ixvd6v1ofmishJchJfvN,4882,6035,2035,1185,216813,28,0.362,0.493,0.677,0.0,0.16,-6.833,0.464,185.844,4,0
0jesM7wcZacJWJde6noqB9,4911,4164,564,2289,207158,41,0.576,0.897,0.354,0.0,0.0826,-9.145,0.0314,134.011,4,0
76PUohgHDZNGvj7uXFLpAC,4281,3581,2892,1952,219458,32,0.689,0.0517,0.527,0.0,0.0964,-8.031,0.0496,130.026,4,0
58sz5ZEHAajM9Cy9RIZOnG,2414,5643,2840,1892,211202,34,0.433,0.886,0.218,0.0,0.107,-10.282,0.127,66.998,4,0
6N3qHjcwly8ZuhE4bPYJAX,2656,2279,925,1804,277297,62,0.659,0.426,0.295,6.95e-05,0.0795,-8.528,0.0322,74.037,4,0
46ojXpU8hKUPFiDhBwUt6J,7276,3666,219,810,236240,39,0.663,0.269,0.756,0.0,0.221,-5.223,0.278,78.27,4,0
0AZTkbO9umWmABq28mfkle,4286,3590,1325,757,415826,26,0.64,0.663,0.678,0.0244,0.128,-7.945,0.065,86.718,4,0
2wmHH8Xc9P2RN6fGDH4ON6,458,67,3821,775,272000,31,0.704,0.0454,0.505,0.0,0.316,-9.761,0.0344,88.99,4,0
2xN98jvoGdfBzPS0HDMlXT,8258,7100,2324,1763,235907,53,0.363,0.683,0.214,0.0,0.122,-10.348,0.0332,80.354,3,0
14aeR4MPNqmI0gCrbJpscu,3015,334,1884,1839,248320,30,0.409,0.0419,0.533,0.0,0.115,-7.868,0.0506,99.023,4,0
4MmwyJaWLDXjjWzXQti4cl,1725,790,1636,1024,395066,27,0.681,0.343,0.628,4.88e-05,0.0751,-9.764,0.0306,153.744,4,0
4iuNZTcvT9diFySSzVsnVS,8189,1999,1251,1071,217346,70,0.569,0.452,0.596,7.92e-05,0.205,-6.486,0.172,93.135,4,0
7gEGhEb1VcCeC6lJWnjI9Z,4287,7044,2435,373,299626,47,0.558,0.165,0.695,0.0017,0.216,-7.853,0.04,169.564,4,0
4KWRdYADKz1Fo1eLXWuMLi,327,1880,747,1197,220826,38,0.508,0.265,0.724,0.0,0.0841,-4.594,0.0918,62.904,4,0
1JPJQLSYAvPp4qnzC8Uk6Y,4321,6160,3692,1164,317906,39,0.627,0.609,0.422,1.71e-05,0.186,-10.814,0.0366,74.824,4,0
5Ikg1hHVz53mrytVXGrztN,4316,6161,2878,1164,300120,37,0.566,0.84,0.494,0.0,0.322,-9.36,0.0496,150.699,4,0
3pAiTAdDCvqWECwRmUlxvi,4492,3499,2307,911,769426,40,0.394,0.636,0.305,9.73e-06,0.975,-12.388,0.0363,101.486,4,0
13fIg7eB5MP9slSQayHhjH,4071,6568,1195,555,286973,46,0.769,0.517,0.322,0.0,0.072,-6.615,0.0373,102.111,4,0
4cVWa9vuwfPOukSIZN9012,3179,6500,3814,422,288093,53,0.688,0.0682,0.758,0.0,0.192,-6.453,0.0819,77.906,4,0
3c6afiysmB7OnxQzzSqRfD,6376,5925,3556,627,261866,65,0.656,0.0665,0.479,0.00272,0.168,-7.055,0.0348,184.374,4,0
4RMIDsxooqjhLIkxhlWzLa,8353,6227,3032,965,302186,46,0.777,0.429,0.654,0.0,0.105,-7.333,0.0336,124.009,4,0
2fE4MbwX3QGMzNaMjGVhtw,6052,2098,1292,821,268373,59,0.747,0.211,0.398,1.42e-06,0.113,-12.932,0.0743,117.901,1,0
7GazZcRE8uDL24PzwyUe2f,803,6151,3661,920,338573,39,0.716,0.621,0.435,0.0,0.0662,-10.502,0.114,83.925,4,0
1Dx8rIZaXzZPvUQRF2j9hB,6830,6603,3897,658,290600,59,0.588,0.233,0.522,0.0,0.24,-6.254,0.0383,66.024,4,0
6gsmFgUiSTuinJlScwFODv,3307,1972,1246,774,267160,53,0.489,0.00981,0.757,0.0,0.234,-4.062,0.0926,168.004,4,0
5y8apzJP1xF42QHMjSauvN,1503,3138,3500,2243,327742,45,0.481,0.746,0.306,2.64e-06,0.683,-9.653,0.0338,109.854,3,0
0ErItBOhcHJahcQ8BGqk4V,8109,6997,3889,2315,214973,53,0.826,0.282,0.524,0.0,0.098,-5.559,0.109,110.041,4,0
5jGyahHaLBcUB1yJ9SY2zH,4267,4970,996,1175,198400,49,0.704,0.0228,0.841,0.000834,0.463,-4.784,0.0553,150.072,4,0
37llIA4HTMvM3IvZUVbbC0,3730,3289,2046,2143,275582,47,0.671,0.185,0.423,0.000255,0.0987,-9.992,0.0749,155.941,4,0
1XGD06MU8Ds1O0J9mjo2yn,809,806,945,529,507893,38,0.343,0.53,0.316,0.0,0.0784,-10.43,0.0311,128.475,4,0
14iF9JDX0AOxkoa8BL2WYB,1252,4316,3555,1788,366319,51,0.329,0.0453,0.557,1.25e-05,0.166,-6.952,0.0433,90.022,4,0
77Ozvyd5Hb2JelgPAefv5I,8121,3138,3500,2243,185439,49,0.638,0.628,0.305,0.0,0.237,-9.125,0.0406,121.976,4,0
1SDaYLQD1C9twbdZYsNcbX,8313,7154,3889,1816,320955,42,0.72,0.182,0.722,0.0,0.254,-4.462,0.192,102.132,4,0
6Oc3UJgFdqv7WDKgl3x5CI,4168,7214,2434,1672,318186,44,0.486,0.135,0.563,0.0,0.332,-6.492,0.0334,105.371,4,0
0CZmy9ctYRi2Ux5uFLGqSr,6532,2850,2067,2399,166963,54,0.745,0.389,0.621,0.0,0.174,-6.109,0.314,82.51,4,0
5BEfxZNZZa4wN6mlz4LH4U,3071,6960,3974,2211,241838,42,0.383,0.626,0.478,0.0,0.155,-6.687,0.0428,98.153,4,0
0DTCdLczLgxt8EXrQFgnQV,2744,2360,1338,1787,585080,42,0.248,0.214,0.729,0.0,0.7,-4.707,0.0665,171.924,4,0
08XnGAqrSwqr08vJ0t4py8,4297,3593,2046,2075,251258,56,0.745,0.181,0.677,0.0,0.0895,-5.355,0.215,97.092,4,0
1K0QlBIhd5jZIRz83MbVYU,8429,7231,3796,1929,379562,0,0.54,0.0111,0.871,6.63e-06,0.361,-5.268,0.0469,103.012,4,0
0z9aEc97GSfDPiRRNwfBmt,6532,5616,2067,2374,166963,50,0.746,0.389,0.621,0.0,0.174,-6.109,0.322,82.505,4,0
3GN2Y6iwlw1M7fhMHl60PI,5512,6684,1663,1090,223666,44,0.573,0.0427,0.898,0.0,0.15,-3.583,0.133,125.745,4,0
08fVVLmIVyjN23nSuUVQc1,3313,6881,3928,1733,243613,0,0.265,0.697,0.487,0.0,0.14,-5.495,0.0349,171.214,3,0
5RjS5iW0FWn1U4ZaWjhLlP,3410,2655,3563,1893,506200,52,0.436,0.00914,0.636,0.0,0.137,-5.065,0.0394,93.594,4,0
6iPPdmzeNwINawWBp1Lukp,1350,1275,2434,1872,265173,48,0.475,0.46,0.525,0.0,0.13,-6.652,0.0421,119.863,3,0
54DSYJ4UJS9Me8sdpuZlAT,8441,5097,3563,2405,481167,46,0.532,0.112,0.796,0.0,0.239,-4.72,0.0555,95.142,4,0
